"PLAYER","DATE","REASON","GAME_SALARY","attendance","SGV","PERCENTAGE_MIN_prior","PLAYED_RECENT_GAMES_72h_prior","AVG_TRAVEL_MILES_prior","total_miles_prior","total_minutes_prior","played_games_prior","games_prior","FGM_prior_sum","FGA_prior_sum","FG3M_prior_sum","FG3A_prior_sum","FTM_prior_sum","FTA_prior_sum","PF_prior_sum","PTS_prior_sum","STL_prior_sum","BLK_prior_sum","TO_prior_sum","OREB_prior_sum","DREB_prior_sum","AST_prior_sum","BLKA_prior_sum","PFD_prior_sum","POSS_prior_sum","SCREEN_ASSISTS_prior_sum","DEFLECTIONS_prior_sum","CHARGES_DRAWN_prior_sum","CONTESTED_SHOTS_2PT_prior_sum","CONTESTED_SHOTS_3PT_prior_sum","OFF_BOXOUTS_prior_sum","DEF_BOXOUTS_prior_sum","OFF_LOOSE_BALLS_RECOVERED_prior_sum","DEF_LOOSE_BALLS_RECOVERED_prior_sum","D_FGM_prior_sum","D_FGA_prior_sum","DRIVES_prior_sum","DIST_MILES_OFF_prior_sum","DIST_MILES_DEF_prior_sum","TOUCHES_prior_sum","PASSES_MADE_prior_sum","PASSES_RECEIVED_prior_sum","SECONDARY_AST_prior_sum","POTENTIAL_AST_prior_sum","FT_AST_prior_sum","OREB_CONTEST_prior_sum","OREB_CHANCES_prior_sum","DREB_CONTEST_prior_sum","DREB_CHANCES_prior_sum","prior_injury_episodes","prior_missed_games"
"Ziaire Williams",2022-12-02,"Right Knee Soreness",55996.0975609756,17022,10106260.97,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"Ziaire Williams",2022-12-04,"Right Knee Soreness",55996.0975609756,20088,9249239.242,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"Ziaire Williams",2022-12-05,"Right Patellar Tendinitis",55996.0975609756,16122,8625896.723,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23
"Ziaire Williams",2022-12-31,"Right Patellar Tendinitis",55996.0975609756,17951,12385597.75,0.356493055555555,1.5,796.837545952886,4781.02527571731,171.116666666667,10,34,20,54,4,27,2,2,20,46,5,2,13,2,29,14,1,9,363,3,12,0,18,26,0,1,0,0,39,98,19,6.6,6.3,221,152,150,0,22,6,1,11,4,48,2,24
"Ziaire Williams",2023-01-01,"Right Knee Soreness",55996.0975609756,17794,13184453.58,0.356493055555555,1.5,796.837545952886,4781.02527571731,171.116666666667,10,35,20,54,4,27,2,2,20,46,5,2,13,2,29,14,1,9,363,3,12,0,18,26,0,1,0,0,39,98,19,6.6,6.3,221,152,150,0,22,6,1,11,4,48,3,25
"Zion Williamson",2022-10-25,"Right Hip / Low Back Contusion",165058.743902439,14020,30586946.08,0.629282407407408,1.66666666666667,783.515782064128,2350.54734619238,90.6166666666667,3,3,28,57,0,0,10,14,6,66,6,2,9,7,13,7,10,15,197,5,7,0,5,9,0,2,0,0,14,38,34,3.9,3.2,158,83,100,1,11,0,5,20,6,17,0,0
"Zion Williamson",2022-10-28,"Right Hip / Low Back Contusion",165058.743902439,17071,26299942.45,0.629282407407408,1.66666666666667,783.515782064128,2350.54734619238,90.6166666666667,3,4,28,57,0,0,10,14,6,66,6,2,9,7,13,7,10,15,197,5,7,0,5,9,0,2,0,0,14,38,34,3.9,3.2,158,83,100,1,11,0,5,20,6,17,0,1
"Zion Williamson",2022-11-15,"Right Foot Contusion",165058.743902439,14032,30588177.73,0.671306818181818,1.72727272727273,692.661934403892,6233.95740963503,354.45,11,13,99,175,3,6,58,81,30,259,12,3,30,23,47,43,22,56,755,14,24,0,25,28,2,4,3,2,52,134,126,14.5,12.5,598,343,389,4,64,1,15,58,14,71,1,2
"Zion Williamson",2022-11-16,"Right Foot Contusion",165058.743902439,14658,10422234.61,0.671306818181818,1.72727272727273,692.661934403892,6233.95740963503,354.45,11,14,99,175,3,6,58,81,30,259,12,3,30,23,47,43,22,56,755,14,24,0,25,28,2,4,3,2,52,134,126,14.5,12.5,598,343,389,4,64,1,15,58,14,71,1,3
"Zion Williamson",2022-11-18,"Right Foot Contusion",165058.743902439,17828,9718967.241,0.671306818181818,1.72727272727273,692.661934403892,6233.95740963503,354.45,11,15,99,175,3,6,58,81,30,259,12,3,30,23,47,43,22,56,755,14,24,0,25,28,2,4,3,2,52,134,126,14.5,12.5,598,343,389,4,64,1,15,58,14,71,1,4
"Zion Williamson",2023-01-04,"Right Hamstring Strain",165058.743902439,17295,9734401.159,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,37,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,5
"Zion Williamson",2023-01-06,"Right Hamstring Strain",165058.743902439,18636,31066407.04,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,38,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,6
"Zion Williamson",2023-01-07,"Right Hamstring Strain",165058.743902439,20300,15023874.54,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,39,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,7
"Zion Williamson",2023-01-09,"Right Hamstring Strain",165058.743902439,16223,9575393.166,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,40,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,8
"Zion Williamson",2023-01-11,"Right Hamstring Strain",165058.743902439,19156,14461106.6,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,41,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,9
"Zion Williamson",2023-01-13,"Right Hamstring Strain",165058.743902439,18989,9179190.021,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,42,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,10
"Zion Williamson",2023-01-16,"Right Hamstring Strain",165058.743902439,19432,13445664.71,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,43,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,11
"Zion Williamson",2023-01-18,"Right Hamstring Strain",165058.743902439,17736,13440140.57,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,44,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,12
"Zion Williamson",2023-01-20,"Right Hamstring Strain",165058.743902439,19025,9020774.991,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,45,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,13
"Zion Williamson",2023-01-22,"Right Hamstring Strain",165058.743902439,19600,13631457.9,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,46,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,14
"Zion Williamson",2023-01-24,"Right Hamstring Strain",165058.743902439,14699,13199998.8,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,47,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,15
"Zion Williamson",2023-01-25,"Right Hamstring Strain",165058.743902439,14887,8660398.727,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,48,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,16
"Zion Williamson",2023-01-28,"Right Hamstring Strain",165058.743902439,17692,9726168.466,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,49,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,17
"Zion Williamson",2023-01-29,"Right Hamstring Strain",165058.743902439,17341,14053578.59,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,50,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,18
"Zion Williamson",2023-01-31,"Right Hamstring Strain",165058.743902439,18868,31084535.36,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,51,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,19
"Zion Williamson",2023-02-02,"Right Hamstring Strain",165058.743902439,19670,10353376.54,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,52,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,20
"Zion Williamson",2023-02-04,"Right Hamstring Strain",165058.743902439,18886,21880394.49,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,53,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,21
"Zion Williamson",2023-02-05,"Right Hamstring Strain",165058.743902439,17779,8619827.977,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,54,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,22
"Zion Williamson",2023-02-07,"Right Hamstring Strain",165058.743902439,16669,5077833.709,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,55,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,23
"Zion Williamson",2023-02-10,"Right Hamstring Strain",165058.743902439,16398,26230867.04,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,56,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,24
"Zion Williamson",2023-02-13,"Right Hamstring Strain",165058.743902439,14920,2961809.754,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,57,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,25
"Zion Williamson",2023-02-15,"Right Hamstring Strain",165058.743902439,18997,21891787.32,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,58,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,26
"Zion Williamson",2023-02-23,"Right Hamstring Strain",165058.743902439,19800,11016343.45,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,59,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,27
"Zion Williamson",2023-02-25,"Right Hamstring Strain",165058.743902439,19812,15052991.14,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,60,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,28
"Zion Williamson",2023-02-27,"Right Hamstring Strain",165058.743902439,16038,4108359.098,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,61,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,29
"Zion Williamson",2023-03-01,"Right Hamstring Strain",165058.743902439,18566,21847550.32,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,62,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,30
"Zion Williamson",2023-03-03,"Right Hamstring Strain",165058.743902439,18064,9740209.822,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,63,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,31
"Zion Williamson",2023-03-06,"Right Hamstring Strain",165058.743902439,17708,14693126.76,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,64,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,32
"Zion Williamson",2023-03-08,"Right Hamstring Strain",165058.743902439,17473,21735366.92,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,65,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,33
"Zion Williamson",2023-03-11,"Right Hamstring Strain",165058.743902439,17606,3237495.565,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,66,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,34
"Zion Williamson",2023-03-12,"Right Hamstring Strain",165058.743902439,16676,3692102.176,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,67,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,35
"Zion Williamson",2023-03-14,"Right Hamstring Strain",165058.743902439,18625,8436833.742,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,68,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,36
"Zion Williamson",2023-03-17,"Right Hamstring Strain",165058.743902439,15841,4979329.401,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,69,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,37
"Zion Williamson",2023-03-19,"Right Hamstring Strain",165058.743902439,14209,4811824.098,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,70,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,38
"Zion Williamson",2023-03-21,"Right Hamstring Strain",165058.743902439,15466,3334050.131,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,71,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,39
"Zion Williamson",2023-03-23,"Right Hamstring Strain",165058.743902439,15749,3626956.7,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,72,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,40
"Zion Williamson",2023-03-25,"Right Hamstring Strain",165058.743902439,17702,12947934.85,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,73,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,41
"Zion Williamson",2023-03-27,"Right Hamstring Strain",165058.743902439,17943,3822144.589,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,74,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,42
"Zion Williamson",2023-03-28,"Right Hamstring Strain",165058.743902439,18064,31002014.36,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,75,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,43
"Zion Williamson",2023-03-30,"Right Hamstring Strain",165058.743902439,19728,31172804.08,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,76,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,44
"Zion Williamson",2023-04-01,"Right Hamstring Strain",165058.743902439,18399,13019473.57,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,77,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,45
"Zion Williamson",2023-04-04,"Right Hamstring Strain",165058.743902439,15799,8416604.631,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,78,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,46
"Zion Williamson",2023-04-05,"Right Hamstring Strain",165058.743902439,17232,7705964.962,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,79,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,47
"Zion Williamson",2023-04-07,"Right Hamstring Strain",165058.743902439,18656,14934341.55,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,80,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,48
"Zion Williamson",2023-04-09,"Right Hamstring Strain",165058.743902439,18978,4474454.974,0.686853448275862,1.75862068965517,695.8360848693,13220.8856125167,956.1,29,81,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212,2,49
"A.J. Lawson",NA,NA,0,0,0,0.150370370361111,0.346666666666667,136.793263441667,6566.0766452,108.26666666,15,75,1.46666666666667,2.93333333333333,0.666666666666667,1.66666666666667,0.133333333333333,0.533333333333333,0.733333333333333,3.73333333333333,0.133333333333333,0,0.2,0.4,1,0.133333333333333,0.2,0.4,16,0.0666666666666667,0.333333333333333,0,0.466666666666667,0.466666666666667,0,0,0,0.0666666666666667,1.46666666666667,2.6,0.466666666666667,0.306666666666667,0.286666666666667,9.8,6.26666666666667,6.13333333333333,0.133333333333333,0.533333333333333,0,0.333333333333333,0.933333333333333,0.333333333333333,1.26666666666667,NA,0
"AJ Griffin",NA,NA,0,0,0,0.405512152777778,1.57317073170732,622.685224534737,34870.3725739453,1401.45,72,82,3.44444444444444,7.40277777777778,1.40277777777778,3.59722222222222,0.583333333333333,0.652777777777778,1.20833333333333,8.875,0.583333333333333,0.166666666666667,0.583333333333333,0.513888888888889,1.61111111111111,1.01388888888889,0.305555555555556,0.555555555555556,41.7361111111111,0.166666666666667,0.888888888888889,0,1.41666666666667,1.45833333333333,0,0.0833333333333333,0.208333333333333,0.222222222222222,3.72222222222222,7.70833333333333,2.84722222222222,0.854166666666667,0.731944444444444,21.0833333333333,12.4166666666667,14.4861111111111,0.0972222222222222,1.66666666666667,0.0833333333333333,0.166666666666667,1.05555555555556,0.347222222222222,2.63888888888889,NA,0
"Aaron Holiday",NA,NA,0,0,0,0.279524911816579,1.36585365853659,528.292329904582,29584.3704746566,845.283333333333,63,82,1.46031746031746,3.49206349206349,0.571428571428571,1.3968253968254,0.428571428571429,0.507936507936508,1.25396825396825,3.92063492063492,0.587301587301587,0.19047619047619,0.571428571428571,0.396825396825397,0.777777777777778,1.41269841269841,0.253968253968254,0.793650793650794,28.8730158730159,0.0317460317460317,1.11111111111111,0,0.936507936507937,0.904761904761905,0,0.142857142857143,0.126984126984127,0.158730158730159,2.44444444444444,5.28571428571429,3.3968253968254,0.528571428571429,0.501587301587302,20.5079365079365,15.3968253968254,16.3809523809524,0.0952380952380952,3.01587301587302,0.206349206349206,0.158730158730159,0.80952380952381,0.0793650793650794,1.28571428571429,NA,0
"Aaron Wiggins",NA,NA,0,0,0,0.386145833333333,1.51219512195122,649.191998771051,37003.9439299499,1297.45,70,82,2.65714285714286,5.18571428571429,0.685714285714286,1.74285714285714,0.842857142857143,1.01428571428571,1.57142857142857,6.84285714285714,0.557142857142857,0.214285714285714,0.8,0.971428571428571,2.04285714285714,1.14285714285714,0.471428571428571,0.871428571428571,39.3428571428571,0.571428571428571,1.21428571428571,0.0142857142857143,2.87142857142857,1.85714285714286,0.0428571428571429,0.357142857142857,0.285714285714286,0.185714285714286,4.52857142857143,8.84285714285714,2.78571428571429,0.797142857142857,0.708571428571429,20.9285714285714,14.0714285714286,13.6428571428571,0.157142857142857,2.02857142857143,0.114285714285714,0.585714285714286,2,0.6,3.65714285714286,NA,0
"Alex Len",NA,NA,0,0,0,0.129206730769231,0.585365853658537,283.77219674239,14756.1542306043,161.25,26,82,0.615384615384615,1.15384615384615,0,0.0769230769230769,0.423076923076923,0.615384615384615,1.07692307692308,1.65384615384615,0.153846153846154,0.423076923076923,0.615384615384615,0.923076923076923,1.38461538461538,0.461538461538462,0.0384615384615385,0.384615384615385,13.9230769230769,1.42307692307692,0.576923076923077,0,2.30769230769231,0.461538461538462,0.0769230769230769,0.230769230769231,0.0769230769230769,0.0769230769230769,1.57692307692308,3.76923076923077,0.115384615384615,0.246153846153846,0.230769230769231,9.76923076923077,7.76923076923077,4.53846153846154,0.0769230769230769,0.730769230769231,0,0.5,1.84615384615385,0.307692307692308,2.11538461538462,NA,0
"Alize Johnson",NA,NA,0,0,0,0.153732638888889,0.0886075949367089,17.5313017445447,841.502483738146,29.5166666666667,4,79,0.75,1.5,0,0.5,0.25,0.5,0.75,1.75,0.25,0,1,0.5,2,0.25,0,1,15.75,0.5,0.5,0,0.75,0.25,0,0.25,0,0.25,0.25,2.75,1,0.325,0.3,11.5,8.75,5.75,0,1.25,0,0.5,1.5,0.25,3,NA,0
"Alondes Williams",NA,NA,0,0,0,0.109722222222222,0.024390243902439,11.736932714037,645.531299272035,5.26666666666667,1,82,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0.2,0.2,9,7,5,0,0,0,0,0,0,1,NA,0
"Amir Coffey",NA,NA,0,0,0,0.260541666666667,1.1219512195122,353.839866866255,18753.5129439115,625.3,50,82,1.12,2.9,0.22,0.8,0.98,1.26,1,3.44,0.14,0.1,0.42,0.34,0.72,1.06,0.32,0.92,26.4,0.04,0.5,0.06,0.86,0.66,0.02,0.16,0.08,0.04,1.84,3.86,2.2,0.468,0.434,13.62,9.32,10.44,0.16,1.92,0.14,0.1,0.76,0.08,1.4,NA,0
"Blake Griffin",NA,NA,0,0,0,0.289075203252032,0.890243902439024,416.297527536113,22896.3640144862,568.9,41,82,1.53658536585366,3.17073170731707,0.560975609756098,1.60975609756098,0.51219512195122,0.780487804878049,1.82926829268293,4.14634146341463,0.341463414634146,0.219512195121951,0.536585365853659,1.14634146341463,2.63414634146341,1.48780487804878,0.121951219512195,1.17073170731707,28.7317073170732,1.46341463414634,0.853658536585366,0.365853658536585,2.24390243902439,1.51219512195122,0.170731707317073,0.853658536585366,0.268292682926829,0.0975609756097561,3.78048780487805,7.70731707317073,0.365853658536585,0.497560975609756,0.426829268292683,20.5365853658537,16.3414634146341,12,0.0731707317073171,2.17073170731707,0.0487804878048781,0.658536585365854,2.36585365853659,1.04878048780488,4.31707317073171,NA,0
"Boban Marjanovic",NA,NA,0,0,0,0.114964157706093,0.707317073170732,328.542594648435,17741.3001110155,171.066666666667,31,82,1.32258064516129,1.93548387096774,0,0.032258064516129,0.645161290322581,0.870967741935484,0.32258064516129,3.29032258064516,0.161290322580645,0.0645161290322581,0.451612903225806,0.645161290322581,1.29032258064516,0.290322580645161,0.0967741935483871,0.935483870967742,11.5161290322581,0.548387096774194,0.225806451612903,0,1.06451612903226,0.258064516129032,0.0967741935483871,0.129032258064516,0.032258064516129,0,1.41935483870968,2.61290322580645,0.032258064516129,0.190322580645161,0.17741935483871,7.25806451612903,4.32258064516129,4.25806451612903,0.032258064516129,0.483870967741935,0,0.354838709677419,1.51612903225806,0.387096774193548,2.03225806451613,NA,0
"Bol Bol",NA,NA,0,0,0,0.448045634920635,1.59756097560976,659.719671838147,34965.1426074218,1505.43333333333,70,82,3.72857142857143,6.82857142857143,0.428571428571429,1.61428571428571,1.17142857142857,1.54285714285714,1.31428571428571,9.05714285714286,0.428571428571429,1.21428571428571,1.6,0.985714285714286,4.8,0.985714285714286,0.271428571428571,1.22857142857143,45.1857142857143,0.528571428571429,0.728571428571429,0,3.12857142857143,2.85714285714286,0.0714285714285714,0.457142857142857,0.185714285714286,0.128571428571429,4.48571428571429,9.52857142857143,3.02857142857143,0.825714285714286,0.768571428571429,23.4,13.7428571428571,13.3571428571429,0.0714285714285714,1.72857142857143,0.0428571428571429,0.571428571428571,2.05714285714286,0.771428571428571,6.57142857142857,NA,0
