"PLAYER","REASON","missed_games","salary_dollars_claimed","injuries_prior","played_games_prior","games_prior","total_miles_prior","total_minutes_prior","PERCENTAGE_MIN_prior","AVG_TRAVEL_MILES_prior","FGM_prior_sum","FGA_prior_sum","FG3M_prior_sum","FG3A_prior_sum","FTM_prior_sum","FTA_prior_sum","PF_prior_sum","PTS_prior_sum","STL_prior_sum","BLK_prior_sum","TO_prior_sum","OREB_prior_sum","DREB_prior_sum","AST_prior_sum","BLKA_prior_sum","PFD_prior_sum","POSS_prior_sum","SCREEN_ASSISTS_prior_sum","DEFLECTIONS_prior_sum","CHARGES_DRAWN_prior_sum","CONTESTED_SHOTS_2PT_prior_sum","CONTESTED_SHOTS_3PT_prior_sum","OFF_BOXOUTS_prior_sum","DEF_BOXOUTS_prior_sum","OFF_LOOSE_BALLS_RECOVERED_prior_sum","DEF_LOOSE_BALLS_RECOVERED_prior_sum","D_FGM_prior_sum","D_FGA_prior_sum","DRIVES_prior_sum","DIST_MILES_OFF_prior_sum","DIST_MILES_DEF_prior_sum","TOUCHES_prior_sum","PASSES_MADE_prior_sum","PASSES_RECEIVED_prior_sum","SECONDARY_AST_prior_sum","POTENTIAL_AST_prior_sum","FT_AST_prior_sum","OREB_CONTEST_prior_sum","OREB_CHANCES_prior_sum","DREB_CONTEST_prior_sum","DREB_CHANCES_prior_sum"
"Tyrese Haliburton","Right Ankle Sprain",4,205615.609756098,0,12,12,2695.81451428508,409.65,0.711197916666667,539.162902857016,87,180,36,84,36,42,16,246,22,2,36,13,44,124,9,31,883,0,33,1,11,25,0,2,4,5,54,117,158,17.3,13.7,1205,949,994,17,242,17,3,23,4,62
"Tyrese Haliburton","Right Ankle Sprain - Injury Management",7,359827.317073171,13,56,75,23283.6328515209,1882.85,0.700465029761905,705.564631864271,412,841,161,402,175,201,69,1160,91,25,141,33,172,585,46,157,3982,4,147,1,78,125,0,6,18,24,280,566,850,80.2,63.1,5274,4077,4341,57,1108,65,11,94,12,261
"Tyrese Haliburton","Right Ankle Sprain Management",0,0,12,55,74,22347.0167592451,1850.73333333333,0.701035353535354,698.344273726409,405,828,159,397,172,198,68,1141,90,24,140,32,172,572,43,154,3914,3,145,1,76,121,0,5,17,24,273,552,831,78.8,62,5186,4004,4263,56,1083,64,11,90,12,261
"Tyrese Haliburton","Right Calf Soreness",0,0,10,52,65,21751.0587453545,1746.51666666667,0.699726228632479,725.035291511817,377,776,151,373,148,172,61,1053,88,24,132,32,161,528,41,139,3686,3,140,1,71,115,0,5,17,24,261,523,776,74.4,58.5,4902,3798,4033,54,1034,63,11,86,10,245
"Tyrese Haliburton","Right Knee Bruise",0,0,6,33,35,13685.0866392279,1102.56666666667,0.696064814814815,720.267717854101,243,506,100,250,91,104,36,677,55,14,88,23,102,338,26,84,2356,1,83,1,43,77,0,3,11,17,156,324,479,47.3,37,3148,2439,2589,34,661,46,8,60,6,155
"Tyrese Haliburton","Sore Left Groin",0,0,2,21,21,7086.82607348022,700.65,0.695089285714286,708.682607348022,150,320,55,148,51,60,23,406,38,6,55,17,80,235,18,49,1505,0,56,1,21,44,0,3,8,13,97,198,301,29.9,23.5,2040,1600,1675,24,450,35,5,43,6,114
"Tyrese Haliburton","Sore Right Calf",1,51403.9024390244,9,51,63,20700.9355880737,1712.48333333333,0.699543845315904,713.825365105991,366,759,145,364,147,171,60,1024,87,23,129,32,158,517,41,137,3619,3,137,1,69,114,0,5,17,24,253,512,765,72.9,57.5,4814,3733,3963,52,1010,62,11,85,10,241
"Tyrese Haliburton","Sore Right Wrist",0,0,5,30,32,11043.5191922925,1003.81666666667,0.697094907407408,690.219949518282,216,458,86,221,81,93,34,599,51,12,81,21,98,318,25,76,2150,1,74,1,39,66,0,3,10,15,142,291,446,43,33.6,2872,2232,2370,31,607,41,8,57,6,145
"Tyrese Maxey","Left Foot Fracture",0,0,1,15,33,3367.16136036882,545.783333333333,0.758032407407407,420.895170046103,126,273,43,102,48,65,35,343,15,4,30,6,46,66,14,51,1113,4,21,1,26,32,0,9,1,7,72,156,177,23.4,18.9,1262,898,1011,16,122,11,3,24,6,72
"Tyrese Maxey","Left Foot Fracture Management",0,0,3,16,35,4333.6088638537,564.483333333333,0.735004340277778,481.512095983745,130,283,44,105,48,65,36,352,15,4,31,6,47,67,15,51,1151,4,21,1,26,32,0,9,1,7,74,160,182,24.2,19.5,1310,934,1049,17,125,11,3,25,6,74
"Tyrese Maxey","Left Foot Injury Management",1,33254.6341463415,2,16,34,4333.6088638537,564.483333333333,0.735004340277778,481.512095983745,130,283,44,105,48,65,36,352,15,4,31,6,47,67,15,51,1151,4,21,1,26,32,0,9,1,7,74,160,182,24.2,19.5,1310,934,1049,17,125,11,3,25,6,74
"Tyrese Maxey","Left Foot Pain",18,598583.414634147,0,15,15,3367.16136036882,545.783333333333,0.758032407407407,420.895170046103,126,273,43,102,48,65,35,343,15,4,30,6,46,66,14,51,1113,4,21,1,26,32,0,9,1,7,72,156,177,23.4,18.9,1262,898,1011,16,122,11,3,24,6,72
"Tyrese Maxey","Neck Stiffness",3,99763.9024390245,4,60,79,29713.9855346134,2015.81666666667,0.699936342592593,742.849638365335,439,913,160,369,180,213,132,1218,49,8,80,23,153,212,38,159,4105,10,65,1,87,120,0,32,11,21,267,566,557,84,70.4,4110,2934,3326,30,385,35,7,70,13,249
"Tyus Jones","Left Foot Soreness",2,365853.658536586,0,75,75,41123.6707365241,1813.08333333333,0.503634259259259,775.918315783474,297,671,115,303,75,94,30,784,75,4,70,27,159,381,13,72,3876,13,107,3,29,91,0,7,6,9,247,507,402,76.3,64.5,4076,3200,3400,44,671,19,5,59,7,249
"Udoka Azubuike","Right Ankle Surgery",28,742641.951219512,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Udonis Haslem","Left Achilles Tendinosis",1,35437.2073170732,1,5,36,4130.82245759065,36.8166666666666,0.153402777777778,1032.70561439766,1,10,0,1,1,2,7,3,1,1,0,3,3,0,0,6,78,4,0,2,8,1,1,1,0,0,8,16,0,1.4,1.1,50,37,24,1,2,0,1,9,1,9
"Udonis Haslem","Right Achilles Tendinosis",23,815055.768292684,0,5,30,4130.82245759065,36.8166666666666,0.153402777777778,1032.70561439766,1,10,0,1,1,2,7,3,1,1,0,3,3,0,0,6,78,4,0,2,8,1,1,1,0,0,8,16,0,1.4,1.1,50,37,24,1,2,0,1,9,1,9
"Victor Oladipo","Left Elbow Contusion",0,0,3,41,81,17043.687282469,1082.15,0.549872967479675,681.74749129876,153,391,65,204,59,79,97,430,55,12,81,16,110,138,16,68,2209,7,98,9,66,93,1,14,10,12,218,458,251,42.3,34.8,2028,1444,1649,17,266,25,3,40,18,201
"Victor Oladipo","Left Knee Injury Management",2,213414.634146342,1,5,29,2588.1121226743,112.7,0.469583333333333,862.704040891434,16,37,6,20,5,9,11,43,4,0,5,1,14,14,0,6,226,0,10,0,9,9,0,2,0,1,24,54,21,4.4,3.8,197,139,155,2,23,1,0,3,3,28
"Victor Oladipo","Left Knee Tendinosis",24,2560975.6097561,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Victor Oladipo","Right Ankle Sprain",14,1493902.43902439,2,26,52,10884.6193447825,738.816666666667,0.592000534188034,725.641289652167,105,260,37,125,43,57,63,290,43,6,48,13,77,101,10,49,1504,3,70,5,41,68,1,11,8,10,151,318,184,28.8,23.9,1371,980,1105,12,195,14,3,26,15,142
"Vit Krejci","Left Ankle Sprain",1,19067.2926829268,0,15,33,5502.12351682123,100.683333333333,0.139837962962963,550.212351682123,9,24,5,16,1,2,10,24,2,1,3,2,8,10,2,1,207,1,6,0,16,9,0,2,2,0,16,35,12,4.1,3.5,112,83,87,0,20,1,1,6,0,11
"Vlatko Cancar","Left Ankle Sprain",0,0,2,53,75,32429.4372690562,808.066666666667,0.317636268343816,853.406243922533,102,208,42,105,30,32,77,276,18,12,33,22,95,73,8,38,1679,15,35,3,92,56,3,8,7,1,132,270,57,31.4,26.4,1108,827,799,5,133,7,12,60,13,138
"Vlatko Cancar","Right Lower Leg Contusion",1,27248.2804878049,0,31,42,16973.5886950987,433.65,0.291431451612903,808.266128338034,58,113,29,60,12,13,52,157,12,7,20,15,51,37,4,18,895,8,25,3,49,31,3,2,5,1,71,136,29,17,14.2,622,470,447,2,71,2,9,36,5,76
"Vlatko Cancar","Right Wrist Sprain",7,190737.963414634,1,48,63,28378.317271434,793.916666666667,0.344581886574074,859.949008225273,102,205,42,102,30,32,75,276,18,12,32,22,92,73,8,38,1650,15,35,3,90,56,3,8,7,1,131,267,56,30.9,26,1089,813,786,5,133,7,12,60,13,135
"Walker Kessler","Concussion Protocol",4,131531.707317073,0,74,78,41964.5766839635,1703.23333333333,0.479513888888889,839.291533679269,298,414,1,3,82,159,169,679,26,173,58,231,389,69,34,126,3585,203,59,0,686,115,40,101,21,9,514,1083,6,70.4,60.1,1805,1243,969,6,117,4,180,487,140,670
"Wenyen Gabriel","Left Shoulder Sprain",12,274934.634146341,0,20,22,9356.4353926566,271.05,0.28234375,850.585035696054,40,67,4,13,18,22,35,102,11,10,14,26,47,13,2,23,597,21,25,0,78,21,6,14,9,4,61,136,10,11.7,9.5,352,263,161,1,23,0,18,55,26,74
"Wesley Matthews","Right Calf Strain",11,389809.280487805,1,39,58,18308.7182533393,608.2,0.324893162393162,678.100676049604,39,118,31,95,17,20,55,126,17,10,15,30,57,20,1,27,1311,5,25,2,49,27,6,20,7,7,99,211,29,25.4,21.4,568,403,331,3,46,3,14,50,17,109
"Wesley Matthews","Right Hamstring Strain",5,177186.036585366,0,13,13,4937.16507184869,212.4,0.340384615384615,617.145633981086,14,48,11,37,5,6,22,44,9,4,6,13,17,8,1,12,456,0,11,1,12,9,3,9,3,3,33,59,10,8.9,7.5,217,146,136,1,16,0,5,22,5,34
"Will Barton","Back Lower Soreness",1,193073.230769231,1,31,33,11663.087886135,692.2,0.465188172043011,530.140358460684,92,248,44,119,28,35,36,256,16,9,37,7,87,85,17,25,1457,2,39,0,30,42,0,3,5,8,105,193,134,27.8,23.4,1126,790,885,12,147,8,3,23,14,144
"Will Barton","Left Ankle Sprain",3,579219.692307693,3,52,71,20902.8598845366,928.433333333333,0.371968482905983,614.789996604017,123,332,57,163,37,47,51,340,24,12,48,13,116,107,24,32,1948,2,56,0,42,50,0,3,7,11,148,264,179,37.4,31.5,1537,1094,1210,18,197,11,4,34,17,183
"Will Barton","Left Foot Soreness",2,386146.461538462,0,25,25,8475.25539163635,548.933333333333,0.457444444444444,470.847521757575,67,188,28,87,21,24,28,183,15,8,25,6,71,62,15,18,1141,2,33,0,24,36,0,2,3,7,83,151,102,21.9,18.8,864,611,670,9,117,8,2,17,11,117
"Will Barton","Lower Back Soreness",11,2123805.53846154,2,31,34,11663.087886135,692.2,0.465188172043011,530.140358460684,92,248,44,119,28,35,36,256,16,9,37,7,87,85,17,25,1457,2,39,0,30,42,0,3,5,8,105,193,134,27.8,23.4,1126,790,885,12,147,8,3,23,14,144
"Willy Hernangomez","Left Ankle Sprain",27,804593.743902438,0,20,38,10227.6713632363,232.633333333333,0.242326388888889,730.547954516877,45,87,1,6,47,57,34,138,6,6,23,35,53,17,9,50,506,31,16,1,45,17,7,13,3,2,76,136,5,9.5,8.4,432,294,256,1,35,2,28,66,18,90
"Xavier Tillman","Right Ankle Soreness",2,43478.5609756098,0,56,75,27494.33040438,1055.86666666667,0.39280753968254,763.731400121667,168,274,4,15,45,81,87,385,53,25,39,106,165,85,28,65,2259,143,90,0,230,105,11,24,15,14,261,553,43,42.3,39.1,1695,1333,918,7,153,6,67,237,50,285
"Yuta Watanabe","Back Soreness",8,192017.073170732,5,44,60,21442.7265855063,780.516666666667,0.369562815656566,670.085205797071,101,194,53,110,29,39,65,284,19,15,17,26,84,38,7,33,1653,14,28,1,134,81,0,18,5,5,181,379,62,31.5,27.9,815,576,511,4,60,5,16,50,15,161
"Yuta Watanabe","Back Tightness",3,72006.4024390245,4,37,50,20341.3276372179,675.183333333333,0.380170795795796,726.475987043497,92,173,47,96,23,33,55,254,17,14,15,26,74,31,7,29,1430,13,25,1,118,70,0,15,4,5,162,330,55,27.2,24.2,725,512,453,4,48,4,16,47,13,144
"Yuta Watanabe","Left Ankle Sprain",2,48004.268292683,0,10,11,3711.46822925111,159.766666666667,0.332847222222222,618.578038208518,22,37,12,22,0,2,10,56,3,6,3,5,19,5,2,2,327,5,6,0,28,21,0,4,2,0,33,74,14,6.2,5.4,169,129,107,1,8,0,3,9,0,31
"Yuta Watanabe","Lower Back Contusion",0,0,1,11,14,3711.46822925111,182.516666666667,0.345675505050505,618.578038208518,27,45,12,24,1,3,11,67,3,7,3,7,22,7,2,3,374,5,6,0,35,23,0,4,2,0,35,84,15,7.1,6.3,198,150,124,1,11,1,5,13,0,36
"Yuta Watanabe","Right Hamstring Strain",0,0,3,14,27,6999.58569201312,255.083333333333,0.379588293650793,777.731743557013,42,69,24,42,6,9,16,114,3,7,5,10,31,13,3,8,530,5,7,0,45,32,0,6,3,0,54,122,22,10.2,9.1,282,203,181,2,20,1,7,19,2,54
"Yuta Watanabe","Right Hamstring Tightness",10,240021.341463415,2,14,17,6999.58569201312,255.083333333333,0.379588293650793,777.731743557013,42,69,24,42,6,9,16,114,3,7,5,10,31,13,3,8,530,5,7,0,45,32,0,6,3,0,54,122,22,10.2,9.1,282,203,181,2,20,1,7,19,2,54
"Zach Collins","Left Ankle Injury Management",1,93037.9746835443,5,55,67,23758.4577897232,1223.41666666667,0.463415404040404,766.401864184619,234,444,44,114,92,121,170,604,30,39,105,102,242,154,25,122,2629,178,49,4,465,83,14,69,12,10,370,760,56,47.7,41,2029,1402,1356,7,231,17,72,284,82,448
"Zach Collins","Left Ankle Soreness",1,93037.9746835443,4,52,63,23572.2450835112,1143.91666666667,0.458299946581197,785.741502783708,213,407,36,101,84,112,164,546,28,36,98,97,221,142,23,113,2458,165,46,4,434,76,13,67,12,9,342,705,55,44.7,38.3,1891,1315,1261,7,216,15,68,269,78,416
"Zach Collins","Left Ankle Sprain",1,93037.9746835443,3,17,27,6808.52659368554,350.783333333333,0.429881535947713,851.065824210692,60,115,11,37,15,22,66,146,10,16,39,31,67,48,6,29,753,36,15,0,145,32,3,19,3,3,106,222,13,13.9,11.6,625,465,417,2,78,5,18,78,25,125
"Zach Collins","Left Fibula Fracture",1,93037.9746835443,2,9,18,3677.43497711381,158.933333333333,0.367901234567902,919.358744278453,31,59,7,18,6,9,27,75,6,11,17,12,30,25,6,15,346,16,8,0,70,15,2,10,3,1,42,97,4,6.5,5.2,289,213,191,1,38,2,8,34,13,62
"Zach Collins","Left Fifth Finger Cut",1,93037.9746835443,8,61,77,26902.7932394061,1398.3,0.477561475409836,768.651235411604,274,527,54,144,106,139,190,708,37,46,125,112,276,174,32,144,3025,204,57,4,530,91,16,80,12,12,435,879,63,54.6,46.6,2337,1597,1572,9,268,20,81,323,98,512
"Zach Collins","Left Fifth Finger Laceration",1,93037.9746835443,9,61,78,26902.7932394061,1398.3,0.477561475409836,768.651235411604,274,527,54,144,106,139,190,708,37,46,125,112,276,174,32,144,3025,204,57,4,530,91,16,80,12,12,435,879,63,54.6,46.6,2337,1597,1572,9,268,20,81,323,98,512
"Zach Collins","Left Foot Injury Management",1,93037.9746835443,7,60,75,26828.7511824641,1375.15,0.477482638888889,789.080917131298,268,514,52,140,104,137,184,692,37,45,122,112,270,171,31,142,2977,203,56,4,522,91,16,77,12,12,425,864,62,53.7,45.9,2288,1564,1536,9,262,18,81,320,95,500
"Zach Collins","Left Lower Leg Contusion",9,837341.772151899,1,9,9,3677.43497711381,158.933333333333,0.367901234567902,919.358744278453,31,59,7,18,6,9,27,75,6,11,17,12,30,25,6,15,346,16,8,0,70,15,2,10,3,1,42,97,4,6.5,5.2,289,213,191,1,38,2,8,34,13,62
"Zach Collins","Right Biceps Contusion",1,93037.9746835443,6,56,69,23758.4577897232,1259.13333333333,0.46842757936508,766.401864184619,241,460,48,124,98,127,175,628,30,40,111,104,248,158,26,129,2709,181,50,4,481,83,14,70,12,10,385,786,57,49.1,42.2,2090,1440,1400,9,236,17,74,295,84,461
"Zach Collins","Right Heel Soreness",0,0,0,8,8,3677.43497711381,137.816666666667,0.358897569444445,919.358744278453,27,52,6,16,6,9,25,66,5,10,14,12,23,23,5,11,298,15,8,0,65,14,2,9,3,1,40,89,3,5.7,4.5,253,186,168,1,34,2,8,31,11,48
"Zach LaVine","Left Knee Injury Management",5,2289907.4074074,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zach LaVine","Right Hand Contusion",0,0,1,38,42,19050.0704444299,1349.73333333333,0.739985380116959,680.359658729638,324,690,119,298,138,166,87,905,39,6,94,23,145,161,41,118,2833,13,55,0,95,125,0,7,13,5,231,500,374,52.9,46.6,2377,1442,1826,26,295,14,8,79,18,262
"Zeke Nnaji","Left Finger Sprain",1,31924.3902439024,1,22,31,13212.5105680205,208.416666666667,0.197364267676768,825.781910501278,34,58,3,14,14,18,30,85,3,3,10,19,11,5,3,19,419,13,3,0,26,16,1,5,3,2,43,91,3,8.4,7,201,125,143,2,10,0,11,38,2,29
"Zeke Nnaji","Right Ankle Sprain",7,223470.731707317,0,6,8,4456.92820323254,25.0666666666667,0.0870370370370371,891.385640646509,5,10,0,2,2,2,8,12,1,0,1,3,2,0,1,2,54,3,0,0,3,2,0,1,0,1,8,13,0,1,0.8,29,17,20,0,1,0,3,4,1,2
"Zeke Nnaji","Right Knee Contusion",0,0,2,30,40,15496.6680248756,331.383333333333,0.230127314814815,815.614106572399,51,86,3,19,18,23,53,123,6,8,15,30,21,7,6,27,677,22,8,0,51,28,3,7,3,2,70,145,4,13.2,11.5,286,177,197,2,15,0,21,61,3,57
"Zeke Nnaji","Right Knee Sprain",2,63848.7804878048,4,50,77,24409.6889458383,672.85,0.280354166666667,813.65629819461,99,172,14,52,39,58,96,251,16,22,24,61,65,16,11,58,1375,53,28,0,135,52,13,16,6,3,143,306,8,26.5,23.2,635,415,396,3,32,0,43,127,13,126
"Zeke Nnaji","Right Shoulder Sprain",17,542714.634146341,3,44,54,22123.9623665796,583.65,0.276349431818182,850.921629483831,87,152,13,45,36,54,81,223,15,19,20,56,46,11,10,55,1199,44,25,0,108,47,11,12,4,3,127,261,7,23.1,20.1,539,347,342,2,25,0,40,114,7,105
"Ziaire Williams","Right Foot/ankle Soreness",0,0,2,36,81,18758.1027463512,528.1,0.305613425925926,750.324109854048,75,177,22,89,14,18,57,186,14,5,36,15,60,26,5,31,1124,7,30,0,53,64,0,6,1,3,110,255,49,20.1,19.9,593,367,400,2,47,6,9,35,9,100
"Ziaire Williams","Right Knee Soreness",24,1343906.34146341,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ziaire Williams","Right Patellar Tendinitis",2,111992.195121951,1,0,23,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zion Williamson","Right Foot Contusion",3,495176.231707317,1,11,13,6233.95740963503,354.45,0.671306818181818,692.661934403892,99,175,3,6,58,81,30,259,12,3,30,23,47,43,22,56,755,14,24,0,25,28,2,4,3,2,52,134,126,14.5,12.5,598,343,389,4,64,1,15,58,14,71
"Zion Williamson","Right Hamstring Strain",45,7427643.47560975,2,29,37,13220.8856125167,956.1,0.686853448275862,695.8360848693,285,469,7,19,177,248,65,754,32,16,99,58,144,133,44,187,2031,27,61,0,62,76,5,19,14,10,151,356,470,39.2,32.6,1914,1175,1280,14,267,14,38,137,42,212
"Zion Williamson","Right Hip / Low Back Contusion",2,330117.487804878,0,3,3,2350.54734619238,90.6166666666667,0.629282407407408,783.515782064128,28,57,0,0,10,14,6,66,6,2,9,7,13,7,10,15,197,5,7,0,5,9,0,2,0,0,14,38,34,3.9,3.2,158,83,100,1,11,0,5,20,6,17
"A.J. Lawson",NA,0,0,0,15,75,6566.0766452,108.26666666,0.150370370361111,136.793263441667,22,44,10,25,2,8,11,56,2,0,3,6,15,2,3,6,240,1,5,0,7,7,0,0,0,1,22,39,7,4.6,4.3,147,94,92,2,8,0,5,14,5,19
"AJ Griffin",NA,0,0,0,72,82,34870.3725739453,1401.45,0.405512152777778,622.685224534737,248,533,101,259,42,47,87,639,42,12,42,37,116,73,22,40,3005,12,64,0,102,105,0,6,15,16,268,555,205,61.5,52.7,1518,894,1043,7,120,6,12,76,25,190
"Aaron Holiday",NA,0,0,0,63,82,29584.3704746566,845.283333333333,0.279524911816579,528.292329904582,92,220,36,88,27,32,79,247,37,12,36,25,49,89,16,50,1819,2,70,0,59,57,0,9,8,10,154,333,214,33.3,31.6,1292,970,1032,6,190,13,10,51,5,81
"Aaron Wiggins",NA,0,0,0,70,82,37003.9439299499,1297.45,0.386145833333333,649.191998771051,186,363,48,122,59,71,110,479,39,15,56,68,143,80,33,61,2754,40,85,1,201,130,3,25,20,13,317,619,195,55.8,49.6,1465,985,955,11,142,8,41,140,42,256
"Alex Len",NA,0,0,0,26,82,14756.1542306043,161.25,0.129206730769231,283.77219674239,16,30,0,2,11,16,28,43,4,11,16,24,36,12,1,10,362,37,15,0,60,12,2,6,2,2,41,98,3,6.4,6,254,202,118,2,19,0,13,48,8,55
"Alize Johnson",NA,0,0,0,4,79,841.502483738146,29.5166666666667,0.153732638888889,17.5313017445447,3,6,0,2,1,2,3,7,1,0,4,2,8,1,0,4,63,2,2,0,3,1,0,1,0,1,1,11,4,1.3,1.2,46,35,23,0,5,0,2,6,1,12
"Alondes Williams",NA,0,0,0,1,82,645.531299272035,5.26666666666667,0.109722222222222,11.736932714037,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0.2,0.2,9,7,5,0,0,0,0,0,0,1
"Amir Coffey",NA,0,0,0,50,82,18753.5129439115,625.3,0.260541666666667,353.839866866255,56,145,11,40,49,63,50,172,7,5,21,17,36,53,16,46,1320,2,25,3,43,33,1,8,4,2,92,193,110,23.4,21.7,681,466,522,8,96,7,5,38,4,70
"Blake Griffin",NA,0,0,0,41,82,22896.3640144862,568.9,0.289075203252032,416.297527536113,63,130,23,66,21,32,75,170,14,9,22,47,108,61,5,48,1178,60,35,15,92,62,7,35,11,4,155,316,15,20.4,17.5,842,670,492,3,89,2,27,97,43,177
"Boban Marjanovic",NA,0,0,0,31,82,17741.3001110155,171.066666666667,0.114964157706093,328.542594648435,41,60,0,1,20,27,10,102,5,2,14,20,40,9,3,29,357,17,7,0,33,8,3,4,1,0,44,81,1,5.9,5.5,225,134,132,1,15,0,11,47,12,63
"Bol Bol",NA,0,0,0,70,82,34965.1426074218,1505.43333333333,0.448045634920635,659.719671838147,261,478,30,113,82,108,92,634,30,85,112,69,336,69,19,86,3163,37,51,0,219,200,5,32,13,9,314,667,212,57.8,53.8,1638,962,935,5,121,3,40,144,54,460
"Braxton Key",NA,0,0,0,3,81,987.646539646578,9.1,0.0631944444444444,17.3271322745014,1,1,0,0,2,2,0,4,0,0,0,0,1,0,0,2,20,2,0,0,3,0,0,0,0,0,1,3,0,0.4,0.4,10,8,5,0,1,0,0,2,0,1
"Bryce McGowens",NA,0,0,0,46,82,18391.7362659173,787.016666666667,0.356438707729469,334.39520483486,80,202,26,80,60,80,48,246,15,6,43,20,73,54,19,69,1696,0,28,2,35,50,0,9,5,10,117,245,148,31.4,28,872,567,619,4,91,4,10,54,13,123
"Buddy Boeheim",NA,0,0,0,10,81,3217.16115063794,90.1333333333333,0.187777777777778,56.4414236954025,5,27,4,25,2,2,6,16,2,0,0,2,4,4,0,1,186,2,6,0,2,9,0,2,1,1,17,40,1,3.7,3.1,87,58,50,0,7,0,1,2,1,6
"Caleb Houstan",NA,0,0,0,51,82,27435.7197275019,812.183333333334,0.331774237472767,517.655089198149,66,182,46,136,15,18,63,193,12,7,18,34,65,30,7,14,1706,16,32,0,79,56,7,21,5,6,123,263,21,34.8,29.3,711,482,405,4,51,1,13,82,13,114
"Cam Thomas",NA,0,0,0,57,82,22113.3913331684,947.55,0.346326754385965,402.061660603062,201,456,51,133,151,174,55,604,20,7,63,8,87,78,14,125,2000,11,27,0,72,66,0,9,10,7,167,358,403,38.8,31.7,1649,1000,1329,13,143,5,3,31,17,161
"Carlik Jones",NA,0,0,0,6,81,4241.40483406196,54.8666666666667,0.19050925925926,70.6900805676993,5,14,3,6,5,8,2,18,2,0,2,1,4,6,2,5,118,0,2,0,5,4,0,1,2,2,9,16,17,2,1.8,86,64,64,0,14,1,1,4,1,6
"Chris Silva",NA,0,0,0,1,82,597.891221472228,3.01666666666667,0.0628472222222223,11.2809664428722,1,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,8,0,0,0,1,1,0,1,0,0,0,4,0,0.1,0.1,4,3,1,0,0,0,0,0,0,0
"Damion Lee",NA,0,0,0,74,82,41427.7483262205,1506.33333333333,0.42408033033033,739.78122011108,200,452,110,247,94,104,118,604,30,7,78,39,186,99,14,104,3170,15,41,0,83,105,0,18,11,10,271,552,298,65.4,53,2116,1508,1426,16,203,8,13,93,31,291
"Danuel House Jr.",NA,0,0,0,56,82,22015.3601749001,807.016666666667,0.30022941468254,423.372311055771,93,197,37,110,45,60,69,268,14,9,26,9,85,44,4,48,1689,13,32,5,72,61,1,16,5,10,146,295,101,32.5,29.7,936,673,614,9,76,6,2,32,9,141
"Dario Saric",NA,0,0,0,57,84,31944.5286400268,805.983333333333,0.29458455165692,580.809611636851,127,277,45,115,63,76,99,362,20,7,55,53,154,74,18,75,1697,43,41,1,139,45,12,45,8,7,175,344,95,32.9,28.2,1350,957,777,4,123,7,32,125,42,279
"Darius Days",NA,0,0,0,4,82,4074.40225094563,24.9833333333333,0.130121527777778,75.4518935360302,5,12,3,10,2,2,2,15,0,1,0,1,5,1,1,1,53,0,3,0,1,2,0,0,0,0,2,6,0,0.9,1,43,30,22,0,3,0,1,4,0,8
"David Duke Jr.",NA,0,0,0,23,78,14350.935267202,228.033333333333,0.20655193236715,270.772363532113,36,78,1,12,12,17,31,85,10,1,18,11,18,21,10,17,483,4,13,1,17,15,0,3,3,3,41,87,72,8.9,8.2,320,204,227,0,45,3,2,21,4,28
"David Roddy",NA,0,0,0,70,82,37909.5704253602,1258.58333333333,0.374578373015873,653.613283195866,180,420,65,212,41,65,107,466,29,19,57,50,143,59,24,58,2686,10,49,4,105,126,6,21,12,10,237,537,161,49.7,46,1461,927,958,9,121,7,17,105,35,259
"Davon Reed",NA,0,0,0,43,82,23567.4830639642,342.583333333333,0.165980297157623,453.220828153158,28,84,17,46,16,24,39,89,15,4,20,10,49,23,6,15,732,3,18,0,23,35,0,6,5,4,63,127,55,14.8,11.8,627,490,405,4,46,2,3,25,9,82
"DeAndre Jordan",NA,0,0,0,39,82,25302.2347734562,585.866666666667,0.312962962962963,421.703912890937,88,115,1,1,22,48,71,199,12,23,48,52,150,34,6,53,1215,80,22,0,111,23,12,20,2,3,124,247,1,19.9,17.4,768,583,430,2,53,2,33,113,47,221
